ORGID,NODEID,xLon,yLat
1628,1411,-73.98902930000,40.74380370000
2325,1412,-73.97949660000,40.74382240000
2892,1413,-73.97163370000,40.74386730000
2193,1414,-73.98156140000,40.74388010000
2885,1415,-73.97168969790,40.74389071890
2019,1416,-73.98357310000,40.74392090000
2010,1417,-73.98367770000,40.74396480000
1858,1418,-73.98569850000,40.74400460000
908,1419,-73.99942520000,40.74401000000
677,1420,-74.00315730000,40.74405560000
418,1421,-74.00681100000,40.74406100000
1722,1422,-73.98774510000,40.74406720000
1155,1423,-73.99564500000,40.74409900000
2536,1424,-73.97637480000,40.74410870000
288,1425,-74.00853600000,40.74417190000
1436,1426,-73.99187100000,40.74418600000
2354,1427,-73.97904610000,40.74444430000
2804,1428,-73.97302400000,40.74444950000
2229,1429,-73.98110890000,40.74449820000
2624,1430,-73.97522400000,40.74450500000
2915,1431,-73.97123610000,40.74451320000
2910,1432,-73.97127333990,40.74452880310
1637,1433,-73.98886900000,40.74453300000
2054,1434,-73.98312670000,40.74453460000
2914,1435,-73.97124225400,40.74457766710
2045,1436,-73.98323060000,40.74457840000
1886,1437,-73.98524570000,40.74462330000
934,1438,-73.99896930000,40.74463000000
707,1439,-74.00273230000,40.74463990000
458,1440,-74.00638500000,40.74464600000
1756,1441,-73.98730070000,40.74467830000
1191,1442,-73.99515950000,40.74476500000
293,1443,-74.00843620000,40.74476750000
2572,1444,-73.97587920000,40.74477770000
1460,1445,-73.99141520000,40.74480720000
2392,1446,-73.97859440000,40.74505070000
2832,1447,-73.97256700000,40.74507090000
2259,1448,-73.98065400000,40.74513270000
2084,1449,-73.98267510000,40.74515550000
2930,1450,-73.97093760000,40.74517120000
2679,1451,-73.97474940000,40.74517210000
2079,1452,-73.98277850000,40.74519880000
732,1453,-74.00230400000,40.74522310000
493,1454,-74.00596000000,40.74523100000
1919,1455,-73.98479770000,40.74523900000
1646,1456,-73.98872900000,40.74528600000
967,1457,-73.99848120000,40.74529320000
1787,1458,-73.98684600000,40.74530100000
1234,1459,-73.99470900000,40.74538300000
2483,1460,-73.97732700000,40.74539230000
1487,1461,-73.99096800000,40.74542100000
2607,1462,-73.97539400000,40.74544200000
308,1463,-74.00830610000,40.74545460000
2809,1464,-73.97296230000,40.74557480000
2842,1465,-73.97245340000,40.74564380000
2863,1466,-73.97211950000,40.74567710000
2781,1467,-73.97333000000,40.74568180000
2840,1468,-73.97247410000,40.74567900000
2430,1469,-73.97810430000,40.74572200000
2285,1470,-73.98020790000,40.74573550000
2958,1471,-73.97043560000,40.74577040000
2127,1472,-73.98221640000,40.74578620000
2712,1473,-73.97430600000,40.74579800000
526,1474,-74.00553500000,40.74581600000
2108,1475,-73.98231870000,40.74582970000
758,1476,-74.00185920000,40.74585550000
1955,1477,-73.98434760000,40.74585610000
1820,1478,-73.98639300000,40.74592100000
992,1479,-73.99800000000,40.74596120000
1262,1480,-73.99426160000,40.74600450000
325,1481,-74.00801710000,40.74598920000
2514,1482,-73.97679140000,40.74603570000
1518,1483,-73.99051800000,40.74603800000
1654,1484,-73.98862020000,40.74604630000
2657,1485,-73.97493310000,40.74607740000
2717,1486,-73.97419240000,40.74630240000
2797,1487,-73.97310820000,40.74594460000
2888,1488,-73.97166680000,40.74630890000
2754,1489,-73.97363900000,40.74632370000
2723,1490,-73.97414950000,40.74637190000
2795,1491,-73.97312570000,40.74598040000
2464,1492,-73.97760730000,40.74638280000
565,1493,-74.00510670000,40.74639480000
2176,1494,-73.98177480000,40.74640050000
2310,1495,-73.97972400000,40.74640200000
2163,1496,-73.98191170000,40.74645810000
1996,1497,-73.98389630000,40.74648980000
791,1498,-74.00136880000,40.74650840000
1841,1499,-73.98595410000,40.74652910000
1028,1500,-73.99754950000,40.74658000000
1306,1501,-73.99381300000,40.74661800000
1551,1502,-73.99006700000,40.74665900000
2702,1503,-73.97447390000,40.74668340000
343,1504,-74.00785990000,40.74679500000
1669,1505,-73.98848020000,40.74680870000
2920,1506,-73.97120780000,40.74693390000
2787,1507,-73.97319260000,40.74694160000
2495,1508,-73.97714640000,40.74699550000
591,1509,-74.00465300000,40.74702300000
2217,1510,-73.98126320000,40.74705090000
2344,1511,-73.97923800000,40.74706800000
2211,1512,-73.98134453600,40.74708521700
2030,1513,-73.98344160000,40.74709990000
2200,1514,-73.98144570000,40.74712790000
1865,1515,-73.98549220000,40.74716800000
820,1516,-74.00088130000,40.74717470000
1058,1517,-73.99709940000,40.74719810000
1334,1518,-73.99336210000,40.74723630000
1589,1519,-73.98961700000,40.74727700000
2575,1520,-73.97582890000,40.74729220000
2734,1521,-73.97404400000,40.74729600000
353,1522,-74.00773120000,40.74750380000
2942,1523,-73.97076990000,40.74754300000
1680,1524,-73.98833210000,40.74755120000
3039,1525,-73.96875650000,40.74756000000
2820,1526,-73.97273620000,40.74756050000
2519,1527,-73.97669650000,40.74761470000
2378,1528,-73.97878800000,40.74768400000
618,1529,-74.00416800000,40.74769000000
2250,1530,-73.98076120000,40.74771620000
2247,1531,-73.98085486800,40.74775553390
2067,1532,-73.98295700000,40.74776500000
1901,1533,-73.98504600000,40.74777300000
856,1534,-74.00043800000,40.74778040000
2236,1535,-73.98095290000,40.74779670000
1091,1536,-73.99664520000,40.74782180000
2949,1537,-73.97055690000,40.74784650000
1363,1538,-73.99291060000,40.74785530000
2604,1539,-73.97542610000,40.74787900000
1617,1540,-73.98915680000,40.74789580000
2762,1541,-73.97359100000,40.74792040000
2952,1542,-73.97052030000,40.74797440000
2967,1543,-73.97032950000,40.74806480000
2973,1544,-73.97021650000,40.74810010000
2847,1545,-73.97230660000,40.74818340000
355,1546,-74.00769560000,40.74775660000
376,1547,-74.00741260000,40.74821370000
2543,1548,-73.97624840000,40.74823130000
2408,1549,-73.97834440000,40.74829410000
1689,1550,-73.98818940000,40.74830240000
2279,1551,-73.98030980000,40.74833550000
647,1552,-74.00368400000,40.74835500000
2272,1553,-73.98040307100,40.74837400800
2909,1554,-73.97127470000,40.74789470000
2932,1555,-73.97091490000,40.74840630000
2947,1556,-73.97070820000,40.74831990000
872,1557,-73.99997810000,40.74840890000
2268,1558,-73.98050260000,40.74841510000
1119,1559,-73.99620400000,40.74842750000
1940,1560,-73.98457880000,40.74843100000
2100,1561,-73.98247300000,40.74843200000
1393,1562,-73.99246300000,40.74846900000
2653,1563,-73.97497050000,40.74850130000
1647,1564,-73.98870000000,40.74851630000
2791,1565,-73.97314430000,40.74853360000
2999,1566,-73.96970300000,40.74875540000
2994,1567,-73.96979831500,40.74879612500
2986,1568,-73.96989195390,40.74883613310
816,1569,-74.00098110000,40.74883850000
2579,1570,-73.97579710000,40.74885230000
2980,1571,-73.96997660000,40.74887230000
409,1572,-74.00693200000,40.74887690000
345,1573,-74.00783180000,40.74805960000
395,1574,-74.00703720000,40.74892040000
2441,1575,-73.97788800000,40.74892100000
2305,1576,-73.97986060000,40.74894960000
675,1577,-74.00323600000,40.74897400000
2298,1578,-73.97995431710,40.74898831700
2290,1579,-73.98005110000,40.74902830000
2151,1580,-73.98202400000,40.74905000000
1149,1581,-73.99574920000,40.74905210000
2960,1582,-73.97043311410,40.74907030600
2998,1583,-73.96970993910,40.74908580010
1427,1584,-73.99200600000,40.74910100000
1976,1585,-73.98407600000,40.74910200000
2697,1586,-73.97451840000,40.74911370000
1685,1587,-73.98824410000,40.74913430000
2824,1588,-73.97269200000,40.74915700000
3010,1589,-73.96941146210,40.74932759990
3013,1590,-73.96938160000,40.74940620000
2610,1591,-73.97535160000,40.74946550000
2473,1592,-73.97743550000,40.74953930000
441,1593,-74.00656910000,40.74954150000
2334,1594,-73.97940690000,40.74956630000
703,1595,-74.00278640000,40.74959000000
2324,1596,-73.97950247410,40.74960685400
2315,1597,-73.97959850000,40.74964760000
928,1598,-73.99906940000,40.74965070000
2192,1599,-73.98156750000,40.74966860000
1180,1600,-73.99529610000,40.74967420000
1453,1601,-73.99156300000,40.74970600000
2016,1602,-73.98362100000,40.74972400000
2730,1603,-73.97406820000,40.74973740000
2983,1604,-73.96993070000,40.74974820000
2995,1605,-73.96978910000,40.74969120000
1721,1606,-73.98774940000,40.74981580000
2856,1607,-73.97220490000,40.74982860000
472,1608,-74.00621070000,40.74998080000
2664,1609,-73.97489930000,40.75008790000
3035,1610,-73.96886880000,40.75010980000
3031,1611,-73.96894246490,40.75013853700
2502,1612,-73.97698690000,40.75015580000
481,1613,-74.00607050000,40.75017810000
2361,1614,-73.97895890000,40.75018730000
730,1615,-74.00231980000,40.75022030000
2353,1616,-73.97905148690,40.75022422100
957,1617,-73.99862600000,40.75025670000
2347,1618,-73.97915400000,40.75026510000
2228,1619,-73.98112300000,40.75028200000
1222,1620,-73.99484510000,40.75029360000
1479,1621,-73.99112070000,40.75031120000
2049,1622,-73.98317970000,40.75034110000
290,1623,-74.00848260000,40.75038640000
2373,1624,-73.97881110000,40.75039200000
1757,1625,-73.98728290000,40.75046350000
2884,1626,-73.97171300000,40.75049400000
2366,1627,-73.97890230000,40.75060980000
1717,1628,-73.98781360000,40.75069170000
3056,1629,-73.96840160000,40.75075070000
2708,1630,-73.97440770000,40.75076440000
2524,1631,-73.97653520000,40.75077470000
3049,1632,-73.96847476410,40.75078007600
519,1633,-74.00563630000,40.75078860000
2399,1634,-73.97850190000,40.75080180000
756,1635,-74.00188200000,40.75082800000
2394,1636,-73.97857670000,40.75083370000
2388,1637,-73.97865080000,40.75086470000
2383,1638,-73.97871830000,40.75089290000
983,1639,-73.99815510000,40.75090010000
2256,1640,-73.98067520000,40.75090340000
2081,1641,-73.98272400000,40.75095900000
1510,1642,-73.99061210000,40.75100920000
990,1643,-73.99803310000,40.75106690000
1789,1644,-73.98682380000,40.75108800000
2911,1645,-73.97126300000,40.75112200000
924,1646,-73.99914930000,40.75132270000
3080,1647,-73.96795470000,40.75136380000
559,1648,-74.00518430000,40.75139320000
3075,1649,-73.96802736500,40.75139376900
2434,1650,-73.97804440000,40.75141890000
2741,1651,-73.97392450000,40.75142940000
1726,1652,-73.98767320000,40.75144400000
784,1653,-74.00142540000,40.75144850000
2427,1654,-73.97812275000,40.75145212300
2561,1655,-73.97602540000,40.75145570000
2423,1656,-73.97818759810,40.75147962110
1018,1657,-73.99771600000,40.75150020000
2415,1658,-73.97826490000,40.75151240000
1294,1659,-73.99395360000,40.75151760000
2282,1660,-73.98022150000,40.75152130000
2115,1661,-73.98227500000,40.75157700000
3092,1662,-73.96776952000,40.75158336910
1546,1663,-73.99013410000,40.75165880000
3088,1664,-73.96782627900,40.75166959700
1819,1665,-73.98639900000,40.75170000000
2938,1666,-73.97080400000,40.75174800000
327,1667,-74.00801570000,40.75178010000
886,1668,-73.99968740000,40.75184060000
3112,1669,-73.96744980000,40.75184280000
3106,1670,-73.96754384610,40.75189340900
897,1671,-73.99955600000,40.75194120000
3100,1672,-73.96762151390,40.75195047100
834,1673,-74.00068340000,40.75195070000
589,1674,-74.00473770000,40.75201550000
3098,1675,-73.96769270000,40.75202200000
2773,1676,-73.97347050000,40.75205420000
814,1677,-74.00098430000,40.75207630000
2593,1678,-73.97555800000,40.75211600000
2463,1679,-73.97763779900,40.75211666190
2306,1680,-73.97976980000,40.75213850000
2453,1681,-73.97770754400,40.75214525090
1736,1682,-73.98752290000,40.75218440000
1331,1683,-73.99345960000,40.75219590000
2172,1684,-73.98182200000,40.75219700000
909,1685,-73.99938430000,40.75220840000
902,1686,-73.99946620000,40.75224090000
1584,1687,-73.98968780000,40.75228860000
1842,1688,-73.98594700000,40.75231700000
2965,1689,-73.97034100000,40.75237900000
361,1690,-74.00756690000,40.75239390000
2407,1691,-73.97835470000,40.75241290000
3139,1692,-73.96693820000,40.75248220000
614,1693,-74.00427030000,40.75264570000
2806,1694,-73.97301430000,40.75268200000
844,1695,-74.00053050000,40.75268950000
1078,1696,-73.99679860000,40.75272920000
2635,1697,-73.97510200000,40.75274100000
3128,1698,-73.96714300000,40.75274600000
2340,1699,-73.97928610000,40.75280220000
2210,1700,-73.98137200000,40.75281400000
1360,1701,-73.99297590000,40.75285820000
1612,1702,-73.98924300000,40.75289500000
1755,1703,-73.98731810000,40.75289980000
1866,1704,-73.98548800000,40.75293500000
2985,1705,-73.96990170000,40.75298340000
381,1706,-74.00729340000,40.75308920000
2443,1707,-73.97787330000,40.75309810000
3152,1708,-73.96654280000,40.75323530000
640,1709,-74.00380600000,40.75327280000
3146,1710,-73.96665420000,40.75328140000
2833,1711,-73.97255890000,40.75330870000
3220,1712,-73.96481100000,40.75331400000
3235,1713,-73.96444200000,40.75315700000
3155,1714,-73.96648370000,40.75333440000
2689,1715,-73.97464800000,40.75336700000
1112,1716,-73.99631730000,40.75340730000
1389,1717,-73.99252510000,40.75347790000
2240,1718,-73.98088800000,40.75348100000
2379,1719,-73.97878300000,40.75348100000
1643,1720,-73.98878700000,40.75351700000
1902,1721,-73.98503970000,40.75355850000
3160,1722,-73.96633510000,40.75361700000
3008,1723,-73.96943100000,40.75362400000
1769,1724,-73.98710970000,40.75362750000
2474,1725,-73.97743200000,40.75371700000
383,1726,-74.00725130000,40.75384560000
2577,1727,-73.97580198800,40.75385559800
669,1728,-74.00338110000,40.75385780000
3166,1729,-73.96614990000,40.75387070000
892,1730,-73.99963440000,40.75391860000
2865,1731,-73.97211330000,40.75392190000
3241,1732,-73.96434700000,40.75393500000
3252,1733,-73.96402000000,40.75380000000
1022,1734,-73.99761470000,40.75394900000
2719,1735,-73.97419020000,40.75399370000
1140,1736,-73.99584500000,40.75406840000
1425,1737,-73.99207900000,40.75409100000
2410,1738,-73.97833200000,40.75410000000
1678,1739,-73.98833500000,40.75413000000
2273,1740,-73.98039500000,40.75415500000
1938,1741,-73.98459600000,40.75417700000
3028,1742,-73.96897800000,40.75425100000
2513,1743,-73.97680244400,40.75427645690
1786,1744,-73.98688630000,40.75433090000
2503,1745,-73.97697400000,40.75434900000
815,1746,-74.00098289400,40.75448548110
3185,1747,-73.96569240000,40.75449700000
2890,1748,-73.97164880000,40.75456100000
415,1749,-74.00684230000,40.75456800000
925,1750,-73.99914790000,40.75459980000
2750,1751,-73.97373450000,40.75461250000
1050,1752,-73.99715200000,40.75461860000
2585,1753,-73.97569830000,40.75463440000
1174,1754,-73.99538870000,40.75468070000
1450,1755,-73.99163300000,40.75470700000
2570,1756,-73.97590700000,40.75472080000
2442,1757,-73.97787500000,40.75472800000
1000,1758,-73.99789580000,40.75453830000
1030,1759,-73.99746341410,40.75475199290
1710,1760,-73.98788810000,40.75475540000
2300,1761,-73.97993750000,40.75478230000
974,1762,-73.99831870000,40.75428190000
1027,1763,-73.99757073400,40.75479729100
1974,1764,-73.98411800000,40.75484200000
1068,1765,-73.99693866190,40.75487590800
3047,1766,-73.96852000000,40.75487700000
2525,1767,-73.97651580000,40.75497430000
1804,1768,-73.98665860000,40.75505050000
1115,1769,-73.99628702800,40.75505500200
1081,1770,-73.99675841800,40.75509330090
721,1771,-74.00247420000,40.75512010000
3202,1772,-73.96523470000,40.75512370000
3284,1773,-73.96319560000,40.75426690000
850,1774,-74.00047600000,40.75515230000
1097,1775,-73.99656531810,40.75517148890
2921,1776,-73.97119440000,40.75518640000
1090,1777,-73.99666050000,40.75521140000
2784,1778,-73.97327170000,40.75523160000
955,1779,-73.99865880000,40.75525650000
2619,1780,-73.97524040000,40.75526430000
1214,1781,-73.99493350000,40.75529170000
1475,1782,-73.99117700000,40.75533000000
2600,1783,-73.97544950000,40.75535000000
2475,1784,-73.97741680000,40.75535430000
1746,1785,-73.98744700000,40.75537300000
2326,1786,-73.97948300000,40.75540500000
3070,1787,-73.96806520000,40.75550380000
2015,1788,-73.98362400000,40.75551600000
1163,1789,-73.99553570910,40.75554418010
2556,1790,-73.97605950000,40.75559980000
1147,1791,-73.99575616600,40.75563665610
3222,1792,-73.96477750000,40.75574980000
3333,1793,-73.96207830000,40.75544180000
749,1794,-74.00199430000,40.75579110000
873,1795,-73.99997430000,40.75581160000
1816,1796,-73.98641710000,40.75581370000
2945,1797,-73.97073560000,40.75581760000
2819,1798,-73.97282000000,40.75587000000
979,1799,-73.99820900000,40.75587320000
2674,1800,-73.97478840000,40.75588600000
1247,1801,-73.99447240000,40.75591040000
1503,1802,-73.99072780000,40.75594860000
2504,1803,-73.97696650000,40.75597130000
2649,1804,-73.97499650000,40.75597300000
852,1805,-74.00046070000,40.75601690000
2355,1806,-73.97902400000,40.75603200000
1781,1807,-73.98694890000,40.75603610000
3365,1808,-73.96162200000,40.75605900000
3385,1809,-73.96121900000,40.75588900000
3102,1810,-73.96761110000,40.75612640000
1205,1811,-73.99500944910,40.75613691490
2052,1812,-73.98316660000,40.75614190000
1195,1813,-73.99510308890,40.75617639710
1210,1814,-73.99496180000,40.75628260000
550,1815,-74.00529240000,40.75628910000
3242,1816,-73.96431940000,40.75637700000
903,1817,-73.99945460000,40.75640540000
2971,1818,-73.97028360000,40.75643960000
776,1819,-74.00150870000,40.75646550000
1014,1820,-73.99776700000,40.75648020000
2845,1821,-73.97236200000,40.75649800000
2710,1822,-73.97433040000,40.75651600000
1290,1823,-73.99401780000,40.75653240000
1532,1824,-73.99027600000,40.75656700000
877,1825,-73.99990290000,40.75659700000
2694,1826,-73.97453790000,40.75660360000
2526,1827,-73.97650400000,40.75660600000
1192,1828,-73.99513280000,40.75663170000
2396,1829,-73.97856550000,40.75665430000
3390,1830,-73.96116290000,40.75668130000
3409,1831,-73.96072400000,40.75649600000
1815,1832,-73.98645800000,40.75671000000
3126,1833,-73.96715200000,40.75676600000
2082,1834,-73.98271180000,40.75677120000
3261,1835,-73.96387110000,40.75700790000
2992,1836,-73.96983060000,40.75706290000
571,1837,-74.00502150000,40.75706430000
808,1838,-74.00106590000,40.75708010000
1042,1839,-73.99731460000,40.75710060000
2875,1840,-73.97190730000,40.75712460000
2744,1841,-73.97388070000,40.75713460000
1324,1842,-73.99357130000,40.75714340000
2729,1843,-73.97408770000,40.75722270000
2558,1844,-73.97604500000,40.75723200000
1577,1845,-73.98979140000,40.75723350000
2429,1846,-73.97811600000,40.75728400000
1838,1847,-73.98601300000,40.75734040000
3415,1848,-73.96067100000,40.75736400000
3435,1849,-73.96027900000,40.75719700000
3144,1850,-73.96670200000,40.75738100000
2121,1851,-73.98225370000,40.75739020000
1120,1852,-73.99616188000,40.75744455300
1082,1853,-73.99675800000,40.75756500000
3277,1854,-73.96341550000,40.75763220000
1226,1855,-73.99481520000,40.75766110000
838,1856,-74.00063080000,40.75768160000
3014,1857,-73.96937220000,40.75769370000
1074,1858,-73.99684720000,40.75774130000
2898,1859,-73.97145240000,40.75774710000
2778,1860,-73.97342310000,40.75776410000
1354,1861,-73.99307020000,40.75782810000
1080,1862,-73.99677750990,40.75783685900
2756,1863,-73.97363040000,40.75785150000
2592,1864,-73.97559100000,40.75786000000
1608,1865,-73.98929610000,40.75791170000
2462,1866,-73.97765500000,40.75791200000
1863,1867,-73.98553350000,40.75796340000
2173,1868,-73.98179750000,40.75801630000
3164,1869,-73.96623160000,40.75802170000
3439,1870,-73.96018200000,40.75803700000
864,1871,-74.00018190000,40.75829840000
3299,1872,-73.96292230000,40.75831270000
3033,1873,-73.96891430000,40.75832380000
1104,1874,-73.99640550000,40.75834600000
1255,1875,-73.99439410000,40.75837020000
2928,1876,-73.97099180000,40.75837470000
2808,1877,-73.97297000000,40.75838740000
1382,1878,-73.99263120000,40.75842960000
2788,1879,-73.97317710000,40.75847480000
2630,1880,-73.97513470000,40.75848610000
1639,1881,-73.98884310000,40.75853200000
2490,1882,-73.97720100000,40.75853800000
1894,1883,-73.98508670000,40.75858670000
3182,1884,-73.96577840000,40.75864020000
2213,1885,-73.98134100000,40.75864500000
3462,1886,-73.95972200000,40.75866300000
1026,1887,-73.99757270000,40.75884870000
920,1888,-73.99921770000,40.75886870000
885,1889,-73.99969970000,40.75892990000
3052,1890,-73.96845660000,40.75895400000
3232,1891,-73.96450100000,40.75897570000
1299,1892,-73.99393590000,40.75897910000
3318,1893,-73.96243200000,40.75898100000
1133,1894,-73.99594050000,40.75898420000
2951,1895,-73.97053300000,40.75900240000
2838,1896,-73.97251240000,40.75901680000
1418,1897,-73.99213900000,40.75910310000
2821,1898,-73.97271940000,40.75910420000
2686,1899,-73.97468290000,40.75911010000
1674,1900,-73.98838580000,40.75915950000
2518,1901,-73.97674400000,40.75916500000
1937,1902,-73.98462990000,40.75921020000
2241,1903,-73.98088280000,40.75927440000
3487,1904,-73.95925370000,40.75930480000
3201,1905,-73.96529160000,40.75931000000
1065,1906,-73.99695380000,40.75938760000
1897,1907,-73.98506910000,40.75939490000
918,1908,-73.99922820000,40.75952720000
3077,1909,-73.96800630000,40.75957390000
3343,1910,-73.96195930000,40.75961900000
1167,1911,-73.99547260000,40.75962640000
2976,1912,-73.97008860000,40.75963070000
3256,1913,-73.96399710000,40.75963620000
2869,1914,-73.97205950000,40.75963980000
3541,1915,-73.95823340000,40.75966700000
2849,1916,-73.97226650000,40.75972700000
1447,1917,-73.99168370000,40.75972810000
2715,1918,-73.97422350000,40.75973930000
1706,1919,-73.98792850000,40.75978690000
2541,1920,-73.97628900000,40.75978700000
1968,1921,-73.98417400000,40.75984100000
2270,1922,-73.98041760000,40.75991060000
3507,1923,-73.95880900000,40.75991300000
3355,1924,-73.96174192500,40.75991752910
3416,1925,-73.96065280000,40.75942920000
3358,1926,-73.96171305200,40.75995775400
3417,1927,-73.96062740000,40.75945800000
3221,1928,-73.96480280000,40.75999160000
3363,1929,-73.96166088010,40.76003043800
3423,1930,-73.96055100000,40.75957380000
3298,1931,-73.96292320000,40.76003630000
1918,1932,-73.98480670000,40.76010580000
944,1933,-73.99880390000,40.76014880000
3571,1934,-73.95763390000,40.76022410000
3375,1935,-73.96150930000,40.76024030000
3001,1936,-73.96962370000,40.76025280000
3107,1937,-73.96753840000,40.76025990000
2895,1938,-73.97160190000,40.76026920000
1207,1939,-73.99498140000,40.76030000000
1473,1940,-73.99122670000,40.76035530000
2880,1941,-73.97180870000,40.76035650000
2748,1942,-73.97376630000,40.76036360000
1744,1943,-73.98747530000,40.76040880000
2574,1944,-73.97583100000,40.76041800000
2008,1945,-73.98370620000,40.76046330000
2296,1946,-73.97997220000,40.76052480000
3530,1947,-73.95834770000,40.76054330000
3240,1948,-73.96434880000,40.76061800000
3289,1949,-73.96307300000,40.76063110000
746,1950,-74.00207080000,40.76071610000
1948,1951,-73.98445870000,40.76078020000
3300,1952,-73.96289760000,40.76081630000
973,1953,-73.99832860000,40.76082790000
3395,1954,-73.96106360000,40.76086390000
2924,1955,-73.97114180000,40.76090200000
1246,1956,-73.99452590000,40.76092470000
3021,1957,-73.96913180000,40.76092920000
3134,1958,-73.96703180000,40.76095030000
1500,1959,-73.99076740000,40.76098580000
2904,1960,-73.97134850000,40.76098930000
2782,1961,-73.97330870000,40.76098940000
1777,1962,-73.98701770000,40.76103650000
2608,1963,-73.97537300000,40.76104000000
2043,1964,-73.98325040000,40.76109480000
2323,1965,-73.97951730000,40.76114210000
3553,1966,-73.95792820000,40.76116230000
3594,1967,-73.95714750000,40.76091650000
3260,1968,-73.96390470000,40.76123280000
752,1969,-74.00196150000,40.76129530000
1980,1970,-73.98404610000,40.76142930000
3321,1971,-73.96242320000,40.76144130000
3420,1972,-73.96058890000,40.76148850000
1004,1973,-73.99784450000,40.76150470000
1283,1974,-73.99406880000,40.76155160000
3150,1975,-73.96657640000,40.76155500000
2948,1976,-73.97065530000,40.76157120000
1530,1977,-73.99031580000,40.76160570000
2817,1978,-73.97285110000,40.76161520000
3044,1979,-73.96864010000,40.76162640000
2936,1980,-73.97086210000,40.76165830000
2660,1981,-73.97491500000,40.76166700000
1809,1982,-73.98656610000,40.76166770000
2076,1983,-73.98280710000,40.76171890000
2352,1984,-73.97905700000,40.76177100000
3580,1985,-73.95745320000,40.76179630000
3275,1986,-73.96343820000,40.76186730000
2013,1987,-73.98362820000,40.76206480000
793,1988,-74.00132150000,40.76206870000
3442,1989,-73.96013080000,40.76211650000
1034,1990,-73.99738380000,40.76212190000
1321,1991,-73.99360690000,40.76218500000
3171,1992,-73.96611630000,40.76218590000
1569,1993,-73.98985910000,40.76223260000
3063,1994,-73.96818070000,40.76223560000
2975,1995,-73.97014250000,40.76225140000
2846,1996,-73.97235990000,40.76228940000
2705,1997,-73.97445700000,40.76229300000
1836,1998,-73.98610110000,40.76229410000
2105,1999,-73.98235300000,40.76234020000
2963,2000,-73.97036310000,40.76234490000
2391,2001,-73.97860100000,40.76239600000
3600,2002,-73.95699520000,40.76242210000
3293,2003,-73.96298260000,40.76249780000
847,2004,-74.00052400000,40.76264450000
2046,2005,-73.98321720000,40.76270530000
3464,2006,-73.95969510000,40.76273990000
1070,2007,-73.99692490000,40.76274990000
1349,2008,-73.99315650000,40.76280260000
3187,2009,-73.96566590000,40.76280790000
1601,2010,-73.98940170000,40.76286170000
3095,2011,-73.96770910000,40.76287230000
3000,2012,-73.96968060000,40.76287670000
1861,2013,-73.98564810000,40.76291560000
2165,2014,-73.98189750000,40.76296460000
2740,2015,-73.97396800000,40.76296700000
2984,2016,-73.96990230000,40.76297040000
2878,2017,-73.97185860000,40.76297810000
2426,2018,-73.97813970000,40.76302300000
3622,2019,-73.95653740000,40.76304780000
3313,2020,-73.96251500000,40.76311300000
883,2021,-73.99979120000,40.76315150000
2074,2022,-73.98282560000,40.76335460000
3488,2023,-73.95924000000,40.76336600000
1102,2024,-73.99645730000,40.76337830000
1378,2025,-73.99270020000,40.76342840000
3204,2026,-73.96521420000,40.76343170000
3763,2027,-73.95349429410,40.76345682510
3766,2028,-73.95343770000,40.76343300000
3122,2029,-73.96727070000,40.76348170000
3020,2030,-73.96921580000,40.76348800000
1634,2031,-73.98894290000,40.76349010000
3756,2032,-73.95360469800,40.76350330390
1892,2033,-73.98519290000,40.76354000000
3006,2034,-73.96943820000,40.76358240000
2206,2035,-73.98143280000,40.76359540000
2901,2036,-73.97140370000,40.76359790000
935,2037,-73.99896890000,40.76361770000
2458,2038,-73.97768510000,40.76364620000
2774,2039,-73.97346500000,40.76365900000
3639,2040,-73.95608400000,40.76366740000
3334,2041,-73.96206160000,40.76373820000
2726,2042,-73.97411100000,40.76393340000
3508,2043,-73.95878100000,40.76399000000
1129,2044,-73.99600520000,40.76400360000
2099,2045,-73.98247720000,40.76403700000
3224,2046,-73.96475580000,40.76405700000
1409,2047,-73.99224150000,40.76405750000
3141,2048,-73.96681270000,40.76410540000
1668,2049,-73.98848950000,40.76411240000
3038,2050,-73.96876670000,40.76411790000
1926,2051,-73.98474130000,40.76415960000
3027,2052,-73.96899070000,40.76420730000
2234,2053,-73.98098390000,40.76421900000
2929,2054,-73.97095420000,40.76421980000
2805,2055,-73.97301500000,40.76427900000
3661,2056,-73.95562380000,40.76429630000
2491,2057,-73.97719600000,40.76432400000
950,2058,-73.99871610000,40.76433040000
3366,2059,-73.96160820000,40.76436530000
2757,2060,-73.97362470000,40.76457710000
3533,2061,-73.95832420000,40.76461260000
1160,2062,-73.99554490000,40.76463090000
3826,2063,-73.95256825700,40.76464529200
3831,2064,-73.95251030000,40.76462110000
3245,2065,-73.96429950000,40.76468230000
1440,2066,-73.99178520000,40.76468630000
3159,2067,-73.96635880000,40.76473230000
2128,2068,-73.98221480000,40.76473660000
1698,2069,-73.98803400000,40.76474030000
3060,2070,-73.96831810000,40.76474250000
1959,2071,-73.98426880000,40.76479810000
3046,2072,-73.96854260000,40.76483710000
2267,2073,-73.98053140000,40.76483930000
2954,2074,-73.97049680000,40.76484230000
989,2075,-73.99803790000,40.76486420000
3386,2076,-73.96121340000,40.76489660000
2835,2077,-73.97255300000,40.76489800000
3685,2078,-73.95516680000,40.76492080000
3391,2079,-73.96114570000,40.76498660000
2520,2080,-73.97668020000,40.76502750000
